4184 11274213 3796
4183 11267923 6290
4182 11263581 4342
4181 11259454 4127
4180 11255963 3491
4178 11253657 2306
4177 11252357 1300
4176 11249252 3105
4174 11248631 621
4170 11246666 1965
4169 11244502 2164
4167 11243400 1102
4165 11240295 3105
4164 11238748 1547
4163 11238186 562
4161 11224434 13752
4159 11214158 10276
4158 11208389 5769
4157 11204493 3896
4156 11196180 8313
4155 11187992 8188
4154 11185639 2353
4153 11176677 8962
4152 11169669 7008
4151 11169432 237
4150 11158719 10713
4149 11150967 7752
4148 11142137 8830
4147 11135401 6736
4146 11122364 13037
4145 11120261 2103
4144 11115860 4401
4142 11114636 1224
4141 11113926 710
4140 11109613 4313
4138 11104017 5596
4137 11101126 2891
4136 11096904 4222
4134 11084623 12281
4132 11080766 3857
4131 11077249 3517
4130 11073322 3927
4128 11067506 5816
4127 11060899 6607
4126 11054785 6114
4125 11047920 6865
4124 11038007 9913
4122 11034261 3746
4121 11029497 4764
4120 11025693 3804
4119 11023930 1763
4118 11018816 5114
4116 11007840 10976
4114 10994972 12868
4113 10985355 9617
4111 10980723 4632
4110 10970940 9783
4109 10962513 8427
4108 10957348 5165
4107 10953583 3765
4106 10927759 25824
4105 10923305 4454
4104 10916948 6357
4103 10905494 11454
4102 10904116 1378
4101 10897420 6696
4100 10895759 1661
4099 10894692 1067
4098 10893994 698
4097 10891151 2843
4096 10887747 3404
4093 10883661 4086
4092 10880948 2713
4091 10876242 4706
4090 10867652 8590
4089 10859614 8038
4088 10850436 9178
4086 10846947 3489
4085 10845383 1564
4084 10844838 545
4083 10837484 7354
4082 10834258 3226
4081 10833423 835
4079 10827936 5487
4078 10814348 13588
4076 10803052 11296
4075 10795652 7400
4074 10787193 8459
4073 10778426 8767
4072 10762409 16017
4070 10751141 11268
4069 10742049 9092
4068 10740948 1101
4066 10733539 7409
4065 10728691 4848
4064 10727086 1605
4063 10718361 8725
4062 10713779 4582
4060 10710986 2793
4059 10709374 1612
4058 10699726 9648
4057 10693270 6456
4056 10689724 3546
4054 10682718 7006
4053 10672241 10477
4051 10665440 6801
4046 10661973 3467
4045 10660286 1687
4044 10653894 6392
4043 10650029 3865
4042 10648820 1209
4039 10643028 5792
4038 10634297 8731
4036 10634088 209
4033 10630918 3170
4032 10622009 8909
4031 10616873 5136
4030 10612596 4277
4029 10610946 1650
4028 10607135 3811
4027 10604923 2212
4026 10585842 19081
4023 10584529 1313
4022 10581575 2954
4021 10577654 3921
4020 10573596 4058
4018 10571869 1727
4017 10569146 2723
4016 10564912 4234
4015 10563725 1187
4013 10559804 3921
4011 10555767 4037
4010 10551777 3990
4009 10543123 8654
4008 10535929 7194
4005 10534133 1796
4004 10532982 1151
4001 10528914 4068
3999 10526680 2234
3996 10522976 3704
3995 10521584 1392
3994 10520339 1245
3993 10514392 5947
3992 10510795 3597
3991 10509926 869
3990 10509599 327
3988 10508791 808
3987 10506098 2693
3986 10503597 2501
3985 10502075 1522
3984 10495079 6996
3983 10490480 4599
3982 10487934 2546
3981 10481023 6911
3980 10475562 5461
3978 10471626 3936
3977 10467697 3929
3975 10465741 1956
3974 10463182 2559
3972 10459175 4007
3971 10457019 2156
3970 10453239 3780
3969 10450452 2787
3968 10447404 3048
3966 10443077 4327
3965 10436619 6458
3964 10434133 2486
3963 10427542 6591
3960 10422504 5038
3959 10419620 2884
3958 10413165 6455
3957 10400179 12986
3956 10398054 2125
3953 10396513 1541
3952 10394040 2473
3951 10392970 1070
3950 10389481 3489
3948 10388383 1098
3947 10382203 6180
3946 10375291 6912
3945 10367999 7292
3944 10363139 4860
3943 10359883 3256
3942 10356371 3512
3941 10353490 2881
3940 10342453 11037
3939 10339093 3360
3938 10331948 7145
3937 10329539 2409
3936 10327881 1658
3935 10319415 8466
3934 10316826 2589
3933 10298239 18587
3932 10275334 22905
3931 10274358 976
3930 10270998 3360
3929 10268425 2573
3928 10261947 6478
3927 10254697 7250
3925 10250855 3842
3924 10246419 4436
3923 10241727 4692
3919 10233113 8614
3918 10228148 4965
3917 10222882 5266
3916 10218898 3984
3915 10210121 8777
3914 10207013 3108
3913 10197025 9988
3912 10195439 1586
3911 10192073 3366
3910 10187888 4185
3909 10187673 215
3908 10186888 785
3907 10185623 1265
3905 10182609 3014
3904 10179850 2759
3903 10177348 2502
3902 10172208 5140
3901 10167488 4720
3900 10161989 5499
3899 10157847 4142
3898 10154655 3192
3897 10149180 5475
3896 10144524 4656
1588 5457865 9488
1519 5209645 4451
1493 5127546 5425
1492 5118360 9186
1491 5116302 2058
1490 5114103 2199
1489 5110574 3529
1488 5108179 2395
1487 5104817 3362
1486 5101246 3571
1484 5093536 7710
1483 5090423 3113
1482 5085915 4508
1481 5081158 4757
1480 5076340 4818
1479 5073746 2594
1478 5071814 1932
1477 5066539 5275
1476 5063920 2619
1475 5060707 3213
1474 5053855 6852
1472 5052605 1250
1470 5049920 2685
1469 5047924 1996
1468 5046625 1299
1467 5041085 5540
1465 5037216 3869
1464 5006425 30791
1463 4990077 16348
1462 4978695 11382
1461 4954088 24607
1460 4951080 3008
1459 4947337 3743
1458 4942936 4401
1457 4938416 4520
1456 4935313 3103
1455 4933355 1958
1454 4929845 3510
1453 4923935 5910
1452 4920649 3286
1451 4917620 3029
1450 4907682 9938
1449 4889765 17917
1448 4888489 1276
1447 4885980 2509
1446 4879667 6313
1445 4876886 2781
1444 4868650 8236
1443 4865844 2806
1442 4860824 5020
1441 4858190 2634
1440 4853795 4395
1439 4850183 3612
1438 4847560 2623
1437 4845156 2404
1436 4842462 2694
1435 4839228 3234
1434 4838906 322
1433 4831738 7168
1432 4827312 4426
1431 4826357 955
1430 4823521 2836
1429 4813545 9976
1426 4807670 5875
1425 4807318 352
1423 4804932 2386
1422 4802587 2345
1421 4800007 2580
1420 4797542 2465
1419 4794483 3059
1418 4790661 3822
1416 4786109 4552
1415 4783973 2136
1414 4782149 1824
1413 4780188 1961
1412 4778007 2181
1411 4774626 3381
1410 4771991 2635
1405 4770011 1980
1404 4767147 2864
1402 4764904 2243
1401 4763023 1881
1400 4761009 2014
1399 4757917 3092
1398 4755664 2253
1397 4752137 3527
1396 4750265 1872
1395 4748299 1966
1394 4745461 2838
1393 4743534 1927
1392 4735566 7968
1391 4721977 13589
1389 4718076 3901
1388 4715697 2379
1387 4715375 322
1386 4712731 2644
1385 4706392 6339
1383 4702473 3919
1382 4699906 2567
1381 4694965 4941
1380 4682377 12588
1379 4678288 4089
1378 4670552 7736
1377 4669920 632
1376 4666967 2953
1375 4662529 4438
1374 4654729 7800
1373 4645879 8850
1372 4644299 1580
1371 4642651 1648
1370 4641011 1640
1369 4640396 615
1368 4639180 1216
1367 4636053 3127
1366 4634390 1663
1365 4632887 1503
1364 4630879 2008
1363 4629157 1722
1362 4626535 2622
1361 4621565 4970
1360 4620121 1444
1359 4616104 4017
1358 4613926 2178
1357 4609833 4093
1356 4608007 1826
1354 4606328 1679
1353 4605379 949
1352 4604357 1022
1351 4596952 7405
1350 4595467 1485
1349 4593426 2041
1345 4590029 3397
1344 4586437 3592
1343 4576244 10193
1342 4568267 7977
1341 4562416 5851
1340 4556903 5513
1339 4554688 2215
1338 4550871 3817
1337 4538374 12497
1336 4532679 5695
1335 4524565 8114
1334 4522908 1657
1333 4519934 2974
1332 4516096 3838
1331 4502366 13730
1330 4497565 4801
1329 4491708 5857
1328 4488599 3109
1327 4482702 5897
1326 4479830 2872
1325 4476338 3492
1324 4472641 3697
1323 4465614 7027
1322 4460854 4760
1320 4450663 10191
1319 4449066 1597
1318 4445924 3142
1317 4443403 2521
1316 4441139 2264
1315 4438621 2518
1314 4425300 13321
1313 4422709 2591
1311 4420242 2467
1309 4418135 2107
1308 4416521 1614
1307 4414305 2216
1306 4404206 10099
1305 4399388 4818
1304 4391402 7986
1303 4386419 4983
1302 4377562 8857
1301 4372773 4789
1300 4370061 2712
1299 4366034 4027
1298 4364022 2012
1297 4356293 7729
1296 4350047 6246
1295 4348399 1648
1294 4343922 4477
1293 4341940 1982
1291 4340439 1501
1290 4339541 898
1289 4338321 1220
1288 4334180 4141
1287 4323666 10514
1286 4320113 3553
1285 4316748 3365
1284 4312260 4488
1283 4308335 3925
1282 4289996 18339
1281 4282286 7710
1280 4280478 1808
1279 4278292 2186
1278 4276483 1809
1277 4274732 1751
1276 4273426 1306
1275 4271326 2100
1274 4270149 1177
1273 4268749 1400
1272 4267753 996
1271 4265857 1896
1270 4262314 3543
1269 4257303 5011
1268 4253541 3762
1267 4245311 8230
1266 4238560 6751
1265 4236559 2001
1264 4232780 3779
1263 4231957 823
1262 4226161 5796
1261 4221840 4321
1260 4211715 10125
1259 4208966 2749
1258 4201683 7283
1257 4200065 1618
1256 4195972 4093
1255 4192566 3406
1253 4185278 7288
1252 4179497 5781
1250 4170943 8554
1249 4164691 6252
1248 4160534 4157
1247 4155940 4594
1246 4152623 3317
1245 4151147 1476
1243 4148967 2180
1242 4144173 4794
1241 4137653 6520
1240 4133281 4372
1239 4127712 5569
1238 4125445 2267
1237 4117431 8014
1236 4112854 4577
1233 4109416 3438
1230 4108333 1083
1229 4103520 4813
1227 4098350 5170
1225 4094888 3462
1224 4090267 4621
1222 4084318 5949
1219 4080763 3555
1218 4077569 3194
1217 4075899 1670
1216 4074328 1571
1214 4070314 4014
1213 4066747 3567
1211 4060480 6267
1210 4054990 5490
1209 4047006 7984
1207 4037271 9735
1206 4026721 10550
1205 4018283 8438
1204 4008854 9429
1203 4002276 6578
1202 3999551 2725
1201 3995943 3608
1200 3993011 2932
1199 3989373 3638
1198 3985412 3961
1197 3983218 2194
1196 3982737 481
1195 3979313 3424
1193 3975896 3417
1192 3972188 3708
1191 3965732 6456
1190 3958906 6826
1189 3950469 8437
1188 3948156 2313
1187 3947979 177
1186 3938873 9106
1185 3933297 5576
1184 3931508 1789
1183 3928086 3422
1182 3925165 2921
1181 3923581 1584
1180 3920707 2874
1179 3914290 6417
1178 3910082 4208
1177 3900546 9536
1176 3897608 2938
1175 3890427 7181
1174 3889364 1063
1173 3883029 6335
1172 3877851 5178
1171 3872501 5350
1170 3867314 5187
1169 3863709 3605
1168 3861658 2051
1167 3850108 11550
1166 3842034 8074
1165 3841888 146
1164 3841712 176
1163 3841488 224
1162 3841252 236
1161 3841082 170
1160 3840882 200
1159 3840666 216
1158 3840440 226
1157 3840210 230
1156 3839968 242
1154 3839738 230
1153 3839488 250
1152 3839292 196
1151 3839048 244
1150 3838818 230
1149 3838582 236
1148 3838356 226
1147 3838172 184
1146 3837934 238
1145 3837732 202
1144 3837490 242
1143 3837276 214
1142 3837118 158
1141 3836892 226
1140 3836658 234
1139 3836432 226
1138 3836208 224
1137 3836020 188
1136 3835820 200
1135 3835650 170
1134 3835492 158
1133 3835296 196
1132 3835050 246
1131 3834848 202
1130 3834640 208
1129 3834476 164
1128 3834322 154
1127 3834134 188
1126 3833910 224
1125 3833668 242
1124 3833432 236
1123 3833194 238
1122 3832956 238
1121 3832716 240
1120 3832558 158
1119 3832346 212
1118 3832116 230
1117 3831928 188
1116 3831740 188
1115 3829046 2694
1114 3826647 2399
1113 3825419 1228
1112 3821886 3533
1110 3820948 938
1109 3817365 3583
1108 3813083 4282
1107 3810490 2593
1106 3809645 845
1105 3809102 543
1104 3804843 4259
1102 3802995 1848
1101 3800834 2161
1100 3796605 4229
1099 3795133 1472
1098 3792585 2548
1097 3791512 1073
1096 3789231 2281
1095 3786762 2469
1094 3784438 2324
1093 3782858 1580
1092 3780273 2585
1091 3778545 1728
1090 3777820 725
1089 3776374 1446
1088 3774484 1890
1087 3772167 2317
1085 3769555 2612
1084 3768739 816
1083 3767604 1135
1082 3767071 533
1081 3763263 3808
1080 3760058 3205
1079 3758232 1826
1078 3755089 3143
1077 3753084 2005
1076 3750796 2288
1075 3748795 2001
1074 3746788 2007
1073 3743382 3406
1072 3742403 979
1071 3741293 1110
1070 3739394 1899
1069 3737783 1611
1068 3735300 2483
1066 3733893 1407
1065 3732090 1803
1064 3729536 2554
1063 3727001 2535
1062 3725410 1591
1061 3723564 1846
1060 3722446 1118
1059 3721168 1278
1058 3717100 4068
1057 3713655 3445
1056 3712823 832
1055 3706402 6421
1054 3703115 3287
1053 3702236 879
1052 3700605 1631
1051 3699724 881
1050 3693705 6019
1049 3692449 1256
1048 3686634 5815
1047 3685827 807
1045 3681169 4658
1044 3678795 2374
1043 3677868 927
1042 3674553 3315
1041 3668664 5889
1040 3665309 3355
1039 3660996 4313
1038 3658434 2562
1037 3654802 3632
1036 3653694 1108
1035 3650639 3055
1034 3647768 2871
1033 3644989 2779
1032 3643679 1310
1031 3641031 2648
1030 3639047 1984
1029 3638002 1045
1028 3636598 1404
1027 3635424 1174
1026 3634484 940
1025 3633285 1199
1024 3631513 1772
1023 3629116 2397
1022 3628080 1036
1021 3627038 1042
1020 3626152 886
1019 3624976 1176
1018 3623698 1278
1017 3620943 2755
1016 3618094 2849
1015 3617069 1025
1014 3614378 2691
1013 3610792 3586
1012 3603956 6836
1011 3603109 847
1010 3601971 1138
1009 3595655 6316
1008 3589349 6306
1007 3587188 2161
1006 3578107 9081
1005 3574776 3331
1004 3573742 1034
1003 3566437 7305
1002 3561945 4492
1001 3554934 7011
1000 3546851 8083
999 3545577 1274
998 3544593 984
997 3542140 2453
996 3538863 3277
995 3535195 3668
994 3531871 3324
993 3528399 3472
992 3527392 1007
991 3523366 4026
990 3521998 1368
989 3520907 1091
988 3518663 2244
986 3515273 3390
985 3513416 1857
984 3509576 3840
982 3507050 2526
981 3500564 6486
980 3492670 7894
979 3488192 4478
978 3485134 3058
977 3470312 14822
975 3466502 3810
974 3463774 2728
973 3454142 9632
972 3444558 9584
971 3443524 1034
970 3439446 4078
969 3432470 6976
968 3424432 8038
967 3422646 1786
966 3419676 2970
965 3418629 1047
964 3411020 7609
963 3403446 7574
962 3392800 10646
961 3389760 3040
960 3388676 1084
959 3385763 2913
958 3382279 3484
957 3375590 6689
956 3367964 7626
955 3365552 2412
954 3360151 5401
953 3351824 8327
948 3343324 8500
946 3336263 7061
944 3332016 4247
943 3327189 4827
942 3323313 3876
941 3320876 2437
940 3318152 2724
939 3313559 4593
938 3309682 3877
937 3300599 9083
936 3294178 6421
935 3292363 1815
933 3285230 7133
931 3279544 5686
930 3270901 8643
929 3262716 8185
928 3254758 7958
926 3251367 3391
925 3247854 3513
924 3239348 8506
923 3237712 1636
922 3234591 3121
921 3232478 2113
919 3230993 1485
918 3224639 6354
917 3220934 3705
916 3217569 3365
915 3217015 554
914 3216545 470
913 3216036 509
912 3215554 482
911 3215062 492
910 3214537 525
909 3214054 483
907 3213549 505
906 3213062 487
905 3212592 470
904 3212088 504
903 3211621 467
902 3211183 438
901 3210744 439
899 3206984 3760
898 3205364 1620
896 3198948 6416
895 3192343 6605
894 3190834 1509
893 3168005 22829
890 3162108 5897
889 3156754 5354
888 3144894 11860
887 3144589 305
885 3144304 285
882 3143038 1266
881 3140238 2800
879 3137314 2924
878 3129448 7866
876 3128669 779
869 3113566 15103
868 3112538 1028
864 3111576 962
863 3109902 1674
862 3100105 9797
861 3096532 3573
860 3089010 7522
859 3080838 8172
858 3077904 2934
857 3076048 1856
856 3074266 1782
855 3072789 1477
854 3067795 4994
853 3065858 1937
852 3065691 167
851 3064302 1389
850 3054892 9410
849 3052081 2811
847 3049478 2603
846 3043241 6237
842 3039913 3328
841 3024624 15289
840 3022056 2568
839 3018587 3469
838 3016934 1653
836 3015420 1514
835 3013986 1434
834 3012137 1849
833 3009803 2334
832 3007792 2011
831 3005791 2001
830 3002753 3038
829 2997247 5506
828 2987212 10035
826 2985984 1228
825 2979921 6063
824 2979636 285
823 2979441 195
822 2979202 239
821 2979031 171
820 2978714 317
819 2978447 267
818 2978252 195
816 2968194 10058
815 2962374 5820
814 2955875 6499
813 2953787 2088
812 2942094 11693
811 2932888 9206
809 2926017 6871
807 2923501 2516
806 2918237 5264
804 2917115 1122
802 2915800 1315
801 2910487 5313
798 2886880 23607
797 2880518 6362
796 2874572 5946
794 2867467 7105
793 2856226 11241
792 2830414 25812
791 2823636 6778
790 2811058 12578
789 2807519 3539
788 2803213 4306
786 2783422 19791
784 2779710 3712
783 2776805 2905
782 2774659 2146
778 2766766 7893
777 2755292 11474
776 2751894 3398
775 2746535 5359
773 2728100 18435
770 2724172 3928
766 2718545 5627
761 2713235 5310
760 2703782 9453
337 1283772 8833
336 1281797 1975
335 1279063 2734
3544 9299078 701
334 1274409 4654
333 1272861 1548
332 1272198 663
3541 9298405 673
329 1268323 3875
3538 9296249 760
328 1263055 5268
3537 9295504 745
327 1252075 10980
326 1246172 5903
3535 9294703 801
325 1244648 1524
324 1242941 1707
3533 9294005 698
323 1232765 10176
3532 9293339 666
322 1229176 3589
321 1225016 4160
3530 9292638 701
320 1209509 15507
3529 9291875 763
319 1206094 3415
3528 9291193 682
317 1201308 4786
3526 9289858 670
316 1197867 3441
3525 9289191 667
314 1192414 5453
3523 9287875 661
313 1187000 5414
3522 9287249 626
312 1185214 1786
311 1183304 1910
3520 9286574 675
310 1156276 27028
3519 9285903 671
309 1153945 2331
3518 9285209 694
308 1151795 2150
3517 9284549 660
307 1148608 3187
3516 9283818 731
306 1146420 2188
3515 9283017 801
305 1136723 9697
3514 9282335 682
304 1132295 4428
303 1129319 2976
302 1128205 1114
301 1127407 798
300 1125696 1711
299 1117346 8350
3508 9281614 721
298 1115567 1779
297 1112552 3015
3506 9280898 716
296 1110948 1604
295 1108534 2414
3504 9280154 744
294 1104334 4200
3503 9279452 702
293 1096167 8167
3502 9278728 724
292 1092308 3859
3501 9277965 763
291 1090259 2049
3500 9277218 747
290 1084441 5818
289 1082516 1925
3498 9276995 223
288 1079981 2535
287 1077380 2601
3496 9276314 681
286 1076768 612
3495 9275549 765
285 1076273 495
3494 9274832 717
284 1075625 648
3493 9274185 647
283 1073689 1936
282 1071877 1812
3491 9273541 644
281 1070727 1150
3490 9272916 625
280 1067475 3252
3489 9272196 720
279 1064656 2819
3488 9271565 631
278 1064015 641
3487 9270889 676
277 1058606 5409
3486 9270223 666
276 1050048 8558
3485 9269558 665
275 1042611 7437
3484 9268915 643
274 1040115 2496
3483 9268194 721
273 1037589 2526
272 1033020 4569
3481 9267375 819
271 1027051 5969
3480 9266545 830
270 1021818 5233
3479 9265714 831
269 1013813 8005
3478 9265032 682
268 1007417 6396
3477 9264263 769
267 1004735 2682
266 1002287 2448
3475 9263521 742
265 1000169 2118
264 997656 2513
263 988040 9616
262 974665 13375
3471 9262888 633
261 974206 459
3470 9262164 724
260 970430 3776
259 966481 3949
3468 9261485 679
258 964040 2441
257 960534 3506
3466 9260783 702
256 958705 1829
255 956329 2376
3464 9260090 693
254 953814 2515
253 952348 1466
3462 9259398 692
252 951030 1318
251 949939 1091
250 944725 5214
3459 9258730 668
249 936148 8577
248 931061 5087
3457 9258014 716
247 928869 2192
3456 9257269 745
246 926376 2493
3455 9256499 770
245 919983 6393
3454 9255759 740
244 918316 1667
3453 9255020 739
243 914888 3428
3452 9254273 747
242 913345 1543
3451 9253472 801
241 910717 2628
3450 9252680 792
240 906943 3774
3449 9251917 763
239 906012 931
3448 9251140 777
238 902975 3037
3447 9250362 778
237 900799 2176
236 897851 2948
235 896559 1292
234 894138 2421
233 884828 9310
3442 9249681 681
232 882865 1963
3441 9248969 712
231 878395 4470
3440 9248239 730
230 876306 2089
3439 9247549 690
229 870260 6046
3438 9246844 705
228 861385 8875
227 860129 1256
3436 9246163 681
226 854651 5478
3435 9245478 685
225 850707 3944
3434 9244733 745
224 842506 8201
223 835712 6794
3432 9244040 693
222 830939 4773
221 828892 2047
3430 9243347 693
220 827533 1359
3429 9242650 697
219 821944 5589
3428 9241921 729
218 813846 8098
217 812707 1139
216 811913 794
3425 9241254 667
212 810741 1172
3421 9239774 757
209 809574 1167
3418 9237726 671
208 808417 1157
3417 9237024 702
207 807227 1190
3416 9236361 663
206 805661 1566
3415 9235657 704
205 798464 7197
204 795994 2470
203 794062 1932
3412 9234935 722
202 791304 2758
3411 9234268 667
201 788591 2713
3410 9233569 699
200 784589 4002
199 774921 9668
198 772488 2433
3407 9232744 825
197 771568 920
3406 9232049 695
196 769915 1653
195 768258 1657
194 767299 959
3403 9231265 784
193 765225 2074
3402 9230553 712
192 763735 1490
3401 9229853 700
191 755330 8405
3400 9229128 725
190 753851 1479
189 750742 3109
188 747042 3700
3397 9228461 667
187 746004 1038
3396 9227740 721
186 744646 1358
3395 9227050 690
185 742261 2385
3394 9226303 747
184 739529 2732
183 738347 1182
3392 9225610 693
1675 5733473 4378
182 735159 3188
1674 5725023 8450
181 733625 1534
3390 9224898 712
1673 5704740 20283
180 731051 2574
1672 5702169 2571
179 723202 7849
3388 9224176 722
1671 5699662 2507
178 720085 3117
3387 9223481 695
1670 5696163 3499
177 719228 857
3386 9222807 674
1669 5693581 2582
176 715376 3852
1668 5691472 2109
175 714493 883
3384 9222126 681
1667 5689007 2465
174 713641 852
1666 5685219 3788
173 711958 1683
3382 9221435 691
1665 5683521 1698
172 710759 1199
1664 5678814 4707
171 709124 1635
3380 9220692 743
1572 5387724 2455
79 351622 3798
1571 5385359 2365
78 347080 4542
1570 5380776 4583
77 328082 18998
1569 5367928 12848
76 324506 3576
75 321293 3213
1567 5363697 4231
74 317623 3670
1566 5355209 8488
73 314373 3250
3282 9194522 673
1565 5352948 2261
72 311622 2751
1564 5351826 1122
71 308113 3509
1563 5347505 4321
70 304371 3742
3279 9193848 674
1562 5343779 3726
69 300715 3656
3278 9193159 689
1561 5341688 2091
68 297400 3315
1560 5334132 7556
67 294218 3182
3276 9192385 774
1559 5329571 4561
66 289133 5085
3275 9191673 712
1558 5327113 2458
65 285343 3790
3274 9190941 732
64 279884 5459
3273 9190249 692
1556 5317310 9803
63 276410 3474
3272 9189544 705
1555 5315370 1940
62 275173 1237
3271 9188883 661
1554 5311339 4031
61 271829 3344
60 267672 4157
3269 9188122 761
1552 5309649 1690
59 262813 4859
1551 5303972 5677
58 259392 3421
1550 5300321 3651
57 257880 1512
1549 5295706 4615
56 253202 4678
1548 5292001 3705
55 233575 19627
3264 9187389 733
1547 5282937 9064
54 230040 3535
3263 9186688 701
1546 5269210 13727
53 226563 3477
3262 9185996 692
1545 5262578 6632
52 224999 1564
3261 9185299 697
1544 5260436 2142
51 221581 3418
3260 9184616 683
50 217213 4368
3259 9183942 674
759 2699173 4609
1542 5256101 4335
49 197798 19415
3258 9183195 747
758 2682710 16463
1541 5254160 1941
48 194520 3278
3257 9182495 700
757 2677442 5268
1540 5252105 2055
47 190439 4081
3256 9181771 724
756 2675791 1651
1539 5249459 2646
46 187281 3158
3255 9180992 779
755 2668468 7323
45 184165 3116
754 2660467 8001
1537 5247743 1716
44 181283 2882
3253 9180294 698
1536 5244211 3532
43 177803 3480
3252 9179628 666
752 2652238 8229
1535 5241928 2283
42 173832 3971
751 2647995 4243
1534 5239395 2533
41 169621 4211
3250 9178973 655
750 2636075 11920
40 164840 4781
3249 9178299 674
1532 5236853 2542
39 160802 4038
3248 9177601 698
1509 5190693 758
16 79059 4178
3225 9164925 654
725 2559171 4160
1508 5187537 3156
15 77795 1264
3224 9164224 701
724 2554473 4698
1507 5186711 826
14 73794 4001
723 2547999 6474
350 1328352 10952
3559 9306210 665
1506 5182507 4204
13 53936 19858
3222 9163524 700
722 2541242 6757
349 1326741 1611
3558 9305538 672
1505 5181826 681
12 50449 3487
3221 9162747 777
721 2535971 5271
348 1325014 1727
1504 5178844 2982
11 46859 3590
720 2531156 4815
347 1322407 2607
3556 9304837 701
1503 5173522 5322
10 44119 2740
719 2525749 5407
346 1320231 2176
1502 5172548 974
9 41499 2620
718 2520993 4756
345 1318522 1709
3554 9304136 701
1501 5170677 1871
8 37391 4108
717 2517197 3796
1500 5169222 1455
7 32554 4837
716 2506649 10548
339 1298884 5220
1495 5140532 5464
2 3249 3740
711 2436636 38572
1662 5676536 2278
169 706732 1263
1573 5390179 694
80 355420 3677
338 1292605 6279
3547 9299779 697
1494 5132971 7561
1 0 3249
710 2429112 7524
1661 5672868 3668
168 702542 4190
3377 9219142 759
1531 5232016 4837
38 157288 3514
3247 9176926 675
340 1304104 1972
3549 9300476 765
1496 5145996 4851
3 6989 4300
712 2475208 5453
170 707995 1129
3379 9219901 791
341 1306076 6497
3550 9301241 760
4 11289 3604
713 2480661 17903
342 1312573 2982
3551 9302001 714
1498 5150847 12021
5 14893 14607
714 2498564 5285
343 1315555 2967
3552 9302715 705
1499 5162868 6354
6 29500 3054
715 2503849 2800
1510 5191451 934
17 83237 3680
726 2563331 8951
1511 5192385 4257
18 86917 5362
3227 9165579 693
727 2572282 8397
1512 5196642 3711
19 92279 4334
3228 9166272 734
728 2580679 5478
1513 5200353 1286
20 96613 3831
3229 9167006 706
729 2586157 4264
1514 5201639 1815
21 100444 4395
3230 9167712 778
730 2590421 7454
1515 5203454 1159
22 104839 3074
3231 9168490 659
731 2597875 7904
1516 5204613 1650
23 107913 1701
3232 9169149 699
732 2605779 5646
1517 5206263 887
24 109614 4297
3233 9169848 749
733 2611425 5362
